CustomerID,TotalSpent,NumTransactions,ItemsBought,Cluster
13488.0,8910.61,17,4512,2
13489.0,449.52,4,560,0
13491.0,1215.82,10,903,0
13492.0,1269.84,3,408,0
13493.0,618.63,2,380,0
13494.0,316.26000000000005,1,162,0
13495.0,1990.1200000000001,6,814,0
13496.0,617.93,3,329,0
13497.0,321.05,3,159,0
13499.0,1146.96,7,1358,0
13500.0,1136.77,4,585,0
13501.0,1310.47,2,557,0
13502.0,292.0,3,264,0
13503.0,216.85,1,248,0
13504.0,295.93,1,178,0
13505.0,4282.88,8,2461,0
13506.0,452.82,3,321,0
13507.0,2479.16,4,1597,0
13508.0,110.97,1,24,0
13509.0,979.72,7,1106,0
13510.0,1785.16,5,1382,0
13512.0,251.21,1,143,0
13513.0,205.1,1,109,0
13514.0,152.20000000000002,1,40,0
13515.0,891.12,4,681,0
13516.0,1389.41,3,985,0
13517.0,2109.07,5,1360,0
13518.0,659.4399999999999,1,392,0
13519.0,110.80000000000001,2,22,0
13520.0,3487.75,8,1642,0
13521.0,1093.65,3,736,0
13522.0,125.80000000000001,1,44,0
13523.0,3755.38,6,1745,0
13524.0,680.1800000000001,5,324,0
13525.0,628.78,2,394,0
13527.0,2263.76,8,1673,0
13529.0,307.76,2,74,0
13531.0,483.8,2,174,0
13532.0,210.31,1,129,0
13533.0,270.79,3,204,0
13534.0,5613.08,43,2876,2
13536.0,3448.29,7,2136,0
13538.0,1280.85,7,175,0
13539.0,605.84,4,314,0
13544.0,291.41,2,127,0
13546.0,626.99,3,359,0
13548.0,682.41,2,441,0
13549.0,916.12,8,457,0
13551.0,91.80000000000001,1,12,0
13552.0,3539.53,16,1386,2
13555.0,4149.28,4,2660,0
13557.0,584.06,2,546,0
13558.0,605.06,4,344,0
13560.0,174.37,1,64,0
13561.0,141.85999999999999,1,83,0
13562.0,1799.33,3,757,0
13563.0,777.53,2,209,0
13564.0,647.74,5,659,0
13565.0,240.22,2,172,0
13566.0,874.71,2,575,0
13568.0,192.85,1,70,0
13569.0,373.75,2,164,0
13570.0,239.49,1,161,0
13571.0,2092.32,12,1759,0
13572.0,1384.25,1,534,0
13573.0,294.4,2,303,0
13575.0,732.0699999999999,5,449,0
13576.0,6703.3,20,2640,2
13577.0,1658.3,5,771,0
13579.0,467.04,2,176,0
13581.0,118.0,1,30,0
13583.0,781.03,1,725,0
13584.0,142.4,1,37,0
13587.0,347.0,3,160,0
13588.0,2445.12,13,2573,2
13589.0,379.65,2,114,0
13590.0,1976.12,7,1846,0
13591.0,1117.13,3,485,0
13592.0,247.95999999999998,4,84,0
13593.0,1990.28,6,707,0
13594.0,396.97,1,359,0
13596.0,697.04,2,406,0
13598.0,167.42000000000002,2,57,0
13599.0,5030.6,33,3169,2
13600.0,219.52,1,324,0
13601.0,693.32,2,548,0
13602.0,428.89,1,267,0
13603.0,164.34,1,164,0
13606.0,280.53999999999996,3,279,0
13607.0,678.01,1,290,0
13610.0,1115.43,9,514,0
13611.0,1158.2,4,762,0
13614.0,1610.46,4,570,0
13615.0,399.99,2,183,0
13617.0,544.18,3,300,0
13618.0,177.34,1,246,0
13621.0,213.85,1,343,0
13623.0,672.44,7,286,0
13626.0,257.23,1,209,0
13627.0,1624.02,7,1266,0
13629.0,7792.36,11,4372,2
13630.0,1995.68,11,1377,0
13631.0,3021.77,12,460,0
13632.0,2117.02,6,1036,0
13634.0,1575.16,5,704,0
13635.0,1071.03,1,677,0
13636.0,941.62,6,586,0
13637.0,810.5,3,409,0
13638.0,122.64,1,93,0
13639.0,1033.34,1,800,0
13642.0,354.8,1,173,0
13643.0,519.44,3,273,0
13644.0,2597.52,5,2060,0
13645.0,252.1,1,158,0
13647.0,1670.22,5,894,0
13649.0,346.6,2,139,0
13650.0,1809.34,7,918,0
13651.0,94.2,2,33,0
13652.0,1095.08,3,578,0
13654.0,2707.33,6,2182,0
13655.0,932.97,2,605,0
13656.0,379.65,2,490,0
13657.0,382.14,2,209,0
13658.0,2421.47,7,1009,0
13659.0,1550.85,3,879,0
13662.0,879.08,7,538,0
13663.0,189.47,1,91,0
13666.0,84.65,3,41,0
13667.0,305.02,1,154,0
13668.0,6216.07,29,3637,2
13669.0,218.55,2,237,0
13670.0,349.7,1,282,0
13672.0,-71.46,6,-1,0
13673.0,396.92,2,119,0
13675.0,486.82000000000005,2,330,0
13678.0,232.6,1,924,0
13680.0,2202.31,5,1267,0
13681.0,827.83,4,360,0
13682.0,59.5,1,10,0
13684.0,64.23,2,38,0
13685.0,3119.44,7,5056,0
13686.0,72.0,1,70,0
13689.0,910.0,1,512,0
13690.0,172.25,1,67,0
13692.0,1466.8700000000001,5,1224,0
13693.0,-32.0,2,-6,0
13694.0,62653.1,60,61803,1
13695.0,2504.13,15,1603,2
13697.0,151.29999999999998,1,177,0
13699.0,308.58000000000004,1,66,0
13700.0,2265.12,10,2304,0
13703.0,99.5,1,10,0
13704.0,2295.31,10,1528,0
13705.0,711.86,3,363,0
13706.0,330.79,1,189,0
13707.0,806.41,2,351,0
13708.0,296.88,1,306,0
13709.0,6249.110000000001,17,3501,2
13710.0,180.48,1,176,0
13711.0,252.06,2,140,0
13712.0,228.84,1,352,0
13715.0,1053.94,8,555,0
13716.0,138.28,1,138,0
13717.0,1432.26,7,1958,0
13718.0,306.55,2,173,0
13719.0,1041.68,5,609,0
13720.0,799.9,4,501,0
13721.0,524.14,1,316,0
13722.0,2369.16,4,1400,0
13723.0,199.85000000000002,1,43,0
13725.0,1809.81,11,659,0
13726.0,1079.6599999999999,2,1054,0
13727.0,333.48,2,162,0
13728.0,1016.14,6,458,0
13730.0,752.6,2,488,0
13731.0,610.59,2,278,0
13732.0,491.86,1,498,0
13735.0,2766.18,8,1083,0
13736.0,724.0,3,493,0
13737.0,339.59999999999997,1,125,0
13739.0,216.9,1,54,0
13740.0,350.75,1,425,0
13741.0,666.33,4,217,0
13742.0,3102.42,14,1116,2
13743.0,1340.1499999999999,8,1775,0
13744.0,1156.36,2,1249,0
13745.0,291.54,2,486,0
13747.0,79.6,1,8,0
13748.0,948.25,5,439,0
13750.0,1647.26,5,516,0
13751.0,296.25,1,152,0
13752.0,1186.28,6,876,0
13753.0,741.26,1,512,0
13754.0,282.59999999999997,2,214,0
13755.0,2154.68,10,1241,0
13756.0,5145.12,15,3164,2
13758.0,3190.55,7,1844,0
13759.0,659.4100000000001,2,287,0
13760.0,286.79,2,197,0
13761.0,1070.65,2,642,0
13762.0,3.552713678800501e-15,2,0,0
13763.0,1689.46,3,725,0
13764.0,1521.76,3,932,0
13767.0,16945.71,52,7258,2
13769.0,2771.87,16,1152,2
13771.0,2631.7,5,1476,0
13772.0,1132.13,3,546,0
13774.0,345.0,1,192,0
13777.0,25748.350000000002,41,12804,2
13778.0,178.7,1,70,0
13780.0,360.01,2,318,0
13781.0,127.84,1,30,0
13782.0,912.0,6,371,0
13784.0,2462.79,11,2493,0
13786.0,230.39999999999998,1,136,0
13787.0,309.04,2,337,0
13790.0,348.8,1,748,0
13791.0,1047.68,3,828,0
13792.0,195.55,2,92,0
13798.0,36351.42,63,23514,1
13799.0,688.86,2,402,0
13800.0,558.32,1,331,0
13801.0,324.8,1,168,0
13802.0,3906.27,6,2281,0
13803.0,277.07,1,121,0
13804.0,2635.79,7,1498,0
13805.0,924.6,2,1900,0
13806.0,256.38,1,56,0
13807.0,112.6,1,36,0
13808.0,1747.66,5,782,0
13809.0,155.05,1,29,0
13810.0,899.51,4,311,0
13811.0,591.75,4,67,0
13812.0,539.0,3,333,0
13813.0,1353.41,5,550,0
13814.0,1562.12,3,862,0
13815.0,4014.91,5,2557,0
13816.0,555.04,4,260,0
13817.0,382.98,2,211,0
13819.0,1140.35,3,1109,0
13821.0,385.64,2,153,0
13822.0,632.0,2,611,0
13823.0,957.66,2,439,0
13824.0,1698.94,5,768,0
13826.0,174.65,2,80,0
13827.0,412.05,3,141,0
13828.0,209.49,1,311,0
13829.0,-102.0,1,-12,0
13831.0,2202.99,6,745,0
13832.0,40.949999999999996,2,25,0
13833.0,384.8,1,118,0
13835.0,834.57,4,442,0
13837.0,271.24,2,183,0
13838.0,691.73,4,263,0
13841.0,85.0,1,100,0
13842.0,3385.62,9,1768,0
13844.0,361.62,1,196,0
13845.0,312.98,1,182,0
13846.0,847.61,4,383,0
13848.0,1255.0,3,3700,0
13849.0,1537.95,2,1016,0
13850.0,1586.81,2,941,0
13851.0,2651.46,3,1705,0
13853.0,1056.94,2,304,0
13854.0,8025.0199999999995,29,2278,2
13856.0,363.4,5,484,0
13858.0,216.17,1,75,0
13859.0,201.16,1,129,0
13860.0,1240.0,6,589,0
13862.0,2187.31,10,1682,0
13863.0,299.56,2,219,0
13865.0,501.56,4,204,0
13866.0,145.67000000000002,1,57,0
13867.0,1015.29,3,513,0
13868.0,3192.54,2,1964,0
13869.0,3104.95,4,1721,0
13870.0,2751.25,10,1320,0
13871.0,6389.8,14,2801,2
13873.0,381.7,4,138,0
13874.0,540.45,1,180,0
13875.0,1786.79,5,1316,0
13876.0,122.7,1,36,0
13877.0,117.24,1,108,0
13878.0,1281.53,1,475,0
13880.0,3219.77,13,1842,2
13881.0,16989.52,22,10062,2
13882.0,1131.28,6,950,0
13883.0,2538.75,9,1368,0
13884.0,781.3000000000001,6,297,0
13885.0,506.8,2,182,0
13886.0,243.56,1,126,0
13887.0,349.55,1,147,0
13888.0,605.63,2,258,0
13889.0,416.90000000000003,1,146,0
13890.0,1860.8600000000001,14,826,2
13892.0,632.97,4,983,0
13893.0,821.1,1,190,0
13894.0,535.97,5,339,0
13895.0,2588.12,5,1364,0
13897.0,311.16,1,200,0
13898.0,155.93,1,133,0
13899.0,388.52,2,156,0
13900.0,740.95,3,430,0
13901.0,2867.2,5,1739,0
13904.0,332.64,2,332,0
13908.0,2347.05,5,1470,0
13911.0,2580.91,9,2731,0
13914.0,613.95,3,379,0
13917.0,272.04,2,228,0
13918.0,1212.8400000000001,2,1140,0
13919.0,350.15999999999997,3,437,0
13922.0,172.25,1,93,0
13923.0,351.13,1,185,0
13924.0,1682.08,11,1532,0
13925.0,616.65,6,327,0
13926.0,223.85000000000002,1,104,0
13927.0,348.99,1,214,0
13928.0,464.57,4,129,0
13929.0,802.85,3,139,0
13930.0,337.34,2,274,0
13931.0,1230.93,3,721,0
13932.0,307.4,1,72,0
13933.0,608.7900000000001,2,205,0
13934.0,922.1,1,390,0
13936.0,361.28,2,324,0
13937.0,158.85,1,123,0
13938.0,71.66,1,70,0
13939.0,556.75,4,843,0
13940.0,839.14,4,516,0
13941.0,4912.41,7,2307,0
13946.0,561.5699999999999,3,443,0
13947.0,90.6,1,44,0
13948.0,102.0,1,40,0
13949.0,2427.32,6,2474,0
13950.0,728.56,5,321,0
13951.0,674.45,3,459,0
13952.0,3246.091,3,1425,0
13953.0,3515.68,7,2724,0
13954.0,378.59,3,141,0
13955.0,322.96,2,154,0
13956.0,1026.42,5,491,0
13958.0,-102.45,1,-23,0
13959.0,598.2,3,357,0
13960.0,230.22,2,142,0
13962.0,169.55,2,87,0
13963.0,664.54,4,460,0
13967.0,80.7,1,42,0
13969.0,8986.69,20,4483,2
13971.0,2702.2200000000003,11,1818,0
13972.0,190.25,2,187,0
13973.0,264.7,1,109,0
13974.0,413.59000000000003,1,249,0
13975.0,2503.23,7,1725,0
13976.0,357.98,1,154,0
13978.0,196.79000000000002,2,315,0
13979.0,869.87,1,639,0
13980.0,200.14,1,172,0
13982.0,1861.11,5,1132,0
13983.0,2590.46,13,1170,0
13984.0,488.03,6,271,0
13985.0,7024.53,16,3439,2
13986.0,320.46,1,430,0
13988.0,4098.8,9,3025,0
13989.0,1266.08,2,1313,0
13990.0,311.3,1,190,0
13991.0,850.63,7,996,0
13992.0,76.8,1,64,0
13993.0,3409.66,12,892,0
13994.0,2313.14,6,940,0
13995.0,1383.49,6,867,0
13999.0,3865.26,15,2231,2
14000.0,633.71,2,707,0
14001.0,2030.3300000000002,4,959,0
14002.0,529.73,2,877,0
14004.0,4582.64,7,2668,0
14005.0,2874.72,5,2478,0
14006.0,962.19,3,641,0
14009.0,685.9300000000001,3,361,0
14012.0,328.8,1,160,0
14013.0,473.02,3,462,0
14014.0,505.18,1,1076,0
14015.0,917.34,1,378,0
14016.0,4328.46,5,2124,0
14019.0,1398.96,4,1034,0
14020.0,642.8,2,441,0
14021.0,631.9,3,192,0
14022.0,440.0,1,487,0
14023.0,584.07,2,345,0
14024.0,327.7,2,150,0
14027.0,104.82,1,62,0
14029.0,467.66,2,198,0
14030.0,2360.09,8,1479,0
14031.0,14634.640000000001,23,5370,2
14032.0,2929.84,18,2008,2
14034.0,512.02,4,315,0
14035.0,1428.02,5,739,0
14036.0,626.65,1,268,0
14037.0,147.20000000000002,2,46,0
14038.0,1554.48,4,963,0
14039.0,152.2,1,92,0
14040.0,3542.19,15,1524,2
14041.0,141.41,1,94,0
14044.0,652.82,4,308,0
14045.0,1659.75,4,535,0
14046.0,154.99,1,460,0
14047.0,1290.01,7,377,0
14048.0,375.13,2,274,0
14049.0,5639.15,6,3846,0
14050.0,746.36,2,689,0
14051.0,15477.34,26,3741,2
14052.0,225.36,1,89,0
14053.0,260.25,2,215,0
14054.0,92.46,1,62,0
14055.0,725.6400000000001,1,216,0
14056.0,8124.4,29,4232,2
14057.0,6147.4,18,4708,2
14059.0,183.6,1,128,0
14060.0,6135.38,20,5374,2
14062.0,10464.85,12,5593,2
14064.0,1188.32,7,1350,0
14066.0,152.55,1,45,0
14067.0,374.7,2,361,0
14068.0,265.85,1,73,0
14071.0,1307.41,9,900,0
14073.0,139.54,2,128,0
14075.0,942.26,3,754,0
14076.0,122.47,1,81,0
14077.0,499.41999999999996,5,268,0
14078.0,1049.37,6,310,0
14079.0,375.1,1,301,0
14080.0,45.599999999999994,1,48,0
14081.0,904.67,4,593,0
14082.0,182.25,1,110,0
14083.0,1018.43,9,732,0
14085.0,4435.79,19,3183,2
14087.0,181.67,2,250,0
14088.0,50415.49,14,12593,2
14089.0,161.0,1,134,0
14090.0,76.32000000000001,1,72,0
14092.0,4063.1,17,2061,2
14093.0,442.85,1,406,0
14096.0,57120.909999999996,34,16335,1
14098.0,147.35,1,104,0
14099.0,3092.9700000000003,12,2177,2
14100.0,194.9,1,64,0
14101.0,5976.79,6,6942,0
14102.0,1314.73,8,938,0
14104.0,216.20999999999998,2,72,0
14105.0,1260.33,2,798,0
14107.0,2688.48,8,1788,0
14108.0,594.16,3,380,0
14109.0,80.2,2,56,0
14110.0,5669.65,13,2455,2
14111.0,688.6,5,457,0
14112.0,2774.17,12,1608,0
14113.0,1377.92,8,635,0
14114.0,386.53,2,101,0
14116.0,1382.74,5,707,0
14117.0,90.0,1,72,0
14119.0,-19.9,1,-2,0
14121.0,2740.3,6,2078,0
14124.0,419.58000000000004,1,1618,0
14125.0,2740.43,3,1640,0
14126.0,643.6300000000001,4,458,0
14127.0,709.71,3,321,0
14128.0,637.5,2,564,0
14129.0,1123.8600000000001,5,592,0
14130.0,483.86,1,258,0
14132.0,3580.13,12,3366,2
14133.0,590.3399999999999,5,342,0
14135.0,4690.31,15,3850,2
14138.0,982.3800000000001,2,610,0
14139.0,415.82,1,510,0
14140.0,920.05,3,809,0
14141.0,879.0300000000001,6,337,0
14142.0,311.81,1,313,0
14143.0,115.8,1,30,0
14145.0,3148.2,5,636,0
14146.0,2949.57,6,1886,0
14147.0,468.4,3,96,0
14148.0,157.2,1,16,0
14149.0,259.43,3,129,0
14150.0,658.64,2,496,0
14152.0,611.09,3,699,0
14154.0,1345.62,2,465,0
14155.0,118.75,1,25,0
14156.0,113384.14,66,57025,1
14157.0,400.43,3,273,0
14158.0,507.66,1,781,0
14159.0,4678.3,14,4395,2
14161.0,1110.52,3,455,0
14162.0,289.36,2,142,0
14163.0,2445.91,4,893,0
14164.0,1631.77,2,1033,0
14165.0,122.53999999999999,1,54,0
14167.0,574.84,4,150,0
14171.0,363.79,1,167,0
14173.0,450.84,4,150,0
14174.0,134.46,1,94,0
14175.0,3108.06,7,1461,0
14176.0,574.0,5,207,0
14177.0,554.46,5,204,0
14178.0,1620.93,7,1505,0
14179.0,719.78,2,330,0
14180.0,4640.77,31,710,2
14184.0,452.89,1,127,0
14185.0,197.65,1,6,0
14188.0,2018.91,10,1145,0
14189.0,4604.31,24,3919,2
14191.0,4660.01,14,3657,2
14193.0,853.39,2,445,0
14194.0,11216.75,32,5783,2
14195.0,962.7,3,702,0
14196.0,335.52,1,142,0
14198.0,663.5,7,280,0
14199.0,185.39999999999998,1,28,0
14201.0,688.04,9,578,0
14204.0,161.03,1,82,0
14205.0,218.78,4,99,0
14206.0,308.26,2,274,0
14208.0,151.74,1,114,0
14209.0,2067.13,7,688,0
14210.0,1900.89,7,759,0
14211.0,2208.3,13,1232,0
14212.0,1070.48,1,1152,0
14213.0,-1192.2,1,-244,0
14214.0,1000.23,7,748,0
14215.0,1777.92,7,1354,0
14216.0,1839.3,4,594,0
14217.0,1925.3600000000001,24,677,2
14218.0,169.48000000000002,1,160,0
14219.0,89.94,1,78,0
14220.0,632.4,2,272,0
14221.0,3427.85,10,2190,0
14222.0,683.17,1,607,0
14223.0,975.23,4,583,0
14224.0,1050.12,4,514,0
14226.0,2201.64,7,1301,0
14227.0,3315.71,15,1811,2
14229.0,1450.6,5,590,0
14231.0,822.0600000000001,5,402,0
14232.0,2043.93,8,1937,0
14233.0,1447.51,5,671,0
14234.0,775.46,4,963,0
14235.0,3093.86,6,1947,0
14236.0,490.86,2,310,0
14237.0,161.0,1,38,0
14238.0,146.85,1,111,0
14239.0,2323.5,13,986,0
14240.0,890.34,2,418,0
14241.0,213.70000000000002,1,146,0
14242.0,280.55,2,123,0
14243.0,2535.88,14,1204,2
14245.0,1677.48,5,971,0
14246.0,1474.06,3,804,0
14247.0,136.76999999999998,1,47,0
14248.0,302.58,1,102,0
14250.0,1904.05,3,1200,0
14251.0,2879.7000000000003,5,1674,0
14256.0,935.0600000000001,3,410,0
14257.0,3087.27,6,1677,0
14258.0,12650.08,10,7098,2
14259.0,120.0,1,68,0
14261.0,1163.45,2,406,0
14262.0,2618.23,8,1645,0
14264.0,319.47,3,66,0
14265.0,530.18,2,330,0
14267.0,1279.09,7,461,0
14270.0,492.65000000000003,1,197,0
14271.0,112.32,1,88,0
14272.0,437.96,2,599,0
14273.0,559.97,4,264,0
14276.0,1019.39,5,723,0
14277.0,3957.0,4,1624,0
14280.0,134.04,1,52,0
14282.0,3729.34,15,2668,2
14284.0,578.45,3,157,0
14285.0,1910.01,4,541,0
14286.0,4595.81,5,4306,0
14287.0,151.23000000000002,4,236,0
14288.0,413.85,2,187,0
14289.0,911.26,6,292,0
14290.0,2307.4500000000003,6,913,0
14291.0,3873.3,12,2748,2
14292.0,4819.33,14,1643,2
14293.0,1046.56,4,709,0
14295.0,154.70000000000002,2,82,0
14297.0,1284.06,6,861,0
14298.0,50862.44,45,58021,1
14299.0,2855.35,18,2013,2
14300.0,43.2,1,32,0
14301.0,632.04,2,600,0
14304.0,197.1,2,54,0
14305.0,1803.76,5,1069,0
14306.0,2083.42,3,1073,0
14307.0,2995.72,6,2058,0
14309.0,2319.68,10,1619,0
14311.0,229.71,2,125,0
14312.0,1611.59,6,1012,0
14314.0,120.0,1,296,0
14315.0,2456.98,7,1010,0
14317.0,508.58000000000004,1,255,0
14320.0,343.11,3,239,0
14321.0,1530.75,5,2406,0
14323.0,574.26,4,340,0
14326.0,166.85,2,99,0
14327.0,311.65,1,139,0
14329.0,4928.74,14,3075,2
14331.0,462.65999999999997,2,252,0
14332.0,866.31,3,481,0
14333.0,351.45,2,52,0
14334.0,2539.46,9,1730,0
14335.0,468.26,2,379,0
14336.0,1614.91,4,1759,0
14338.0,554.22,4,329,0
14339.0,289.90999999999997,4,150,0
14340.0,134.7,1,58,0
14341.0,2166.38,9,1401,0
14342.0,607.71,6,337,0
14344.0,889.9300000000001,8,477,0
14345.0,108.97999999999999,1,50,0
14346.0,1021.58,2,605,0
14348.0,409.57,1,183,0
14349.0,133.5,1,86,0
14350.0,258.7,2,166,0
14351.0,51.0,1,12,0
14352.0,1078.96,4,538,0
14353.0,90.6,1,64,0
14354.0,163.62,2,210,0
14355.0,174.4,1,92,0
14356.0,666.9399999999999,4,266,0
14357.0,225.77,1,148,0
14359.0,882.58,6,363,0
14360.0,2128.23,4,1151,0
14362.0,161.2,1,100,0
14364.0,3717.35,8,1967,0
14367.0,9167.82,19,4410,2
14368.0,155.0,1,36,0
14371.0,100.5,1,34,0
14373.0,76.55,1,17,0
14375.0,257.68,1,194,0
14377.0,617.05,2,219,0
14379.0,348.1,2,292,0
14381.0,202.68,1,146,0
14382.0,626.0699999999999,1,1237,0
14383.0,1247.69,3,817,0
14385.0,202.11,3,159,0
14386.0,142.4,1,54,0
14387.0,1770.56,3,819,0
14388.0,3172.04,10,1933,0
14389.0,999.72,5,702,0
14390.0,4592.47,13,2125,2
14393.0,67.95,1,13,0
14395.0,3471.91,12,1689,0
14396.0,487.99,2,225,0
14397.0,2556.68,23,1852,2
14400.0,559.7,2,450,0
14401.0,4039.98,14,4505,2
14403.0,1426.31,5,513,0
14404.0,1434.72,7,831,0
14406.0,156.75,1,77,0
14407.0,2111.08,9,1412,0
14408.0,2606.53,7,1616,0
14409.0,1908.25,7,1158,0
14410.0,576.3,15,293,2
14411.0,1063.0,1,196,0
14412.0,761.3299999999999,3,784,0
14413.0,122.7,1,68,0
14414.0,1485.1299999999999,8,2509,0
14415.0,5811.56,18,2973,2
14416.0,490.22,2,326,0
14418.0,1937.25,3,1711,0
14419.0,1058.06,6,487,0
14420.0,385.87,2,333,0
14421.0,813.11,2,365,0
14422.0,4263.64,6,2906,0
14423.0,265.2,1,120,0
14424.0,322.08,1,48,0
14426.0,3918.9,16,2339,2
14427.0,363.34000000000003,2,228,0
14428.0,1230.14,7,428,0
14431.0,397.76,2,122,0
14432.0,2255.51,6,2070,0
14434.0,1372.8,6,368,0
14436.0,89.06,1,129,0
14437.0,-43.400000000000006,2,59,0
14438.0,131.9,1,82,0
14439.0,2661.24,1,526,0
14440.0,2357.6800000000003,5,588,0
14441.0,1545.14,10,430,0
14442.0,1544.62,5,475,0
14443.0,1400.88,7,931,0
14446.0,1039.58,4,933,0
14447.0,1163.23,5,571,0
14448.0,375.35,2,104,0
14449.0,907.1,4,757,0
14450.0,483.25,3,241,0
14451.0,662.59,2,389,0
14452.0,264.44,2,119,0
14453.0,119.93,1,49,0
14456.0,3047.63,14,2901,2
14457.0,113.64,1,88,0
14459.0,1837.92,1,760,0
14460.0,383.34,4,869,0
14461.0,2103.06,3,766,0
14462.0,1965.9,15,932,2
14463.0,529.62,3,179,0
14465.0,1058.6200000000001,3,405,0
14466.0,2272.4,7,1006,0
14467.0,598.76,4,278,0
14470.0,461.19,2,193,0
14472.0,1936.84,8,1160,0
14473.0,234.34000000000003,2,88,0
14474.0,537.71,2,139,0
14475.0,799.82,6,428,0
14476.0,215.7,1,132,0
14477.0,1307.81,5,719,0
14479.0,316.25,2,117,0
14480.0,279.05,1,143,0
14481.0,636.51,2,489,0
14482.0,2068.15,6,1646,0
14483.0,129.2,2,95,0
14484.0,321.92,1,210,0
14485.0,165.75,1,71,0
14487.0,1183.58,7,734,0
14488.0,1047.43,2,793,0
14489.0,463.38,1,299,0
14491.0,340.93,2,139,0
14493.0,2362.84,7,1279,0
14494.0,139.56,1,92,0
14495.0,123.8,2,62,0
14496.0,538.8100000000001,2,159,0
14497.0,457.47,2,233,0
14498.0,1957.32,5,1098,0
14499.0,815.32,3,501,0
14500.0,356.85,3,117,0
14501.0,190.31,3,119,0
14502.0,2351.02,14,1483,2
14503.0,3543.26,6,2004,0
14504.0,673.26,4,308,0
14505.0,5818.7,11,2743,2
14506.0,2012.17,5,730,0
14507.0,1368.18,7,588,0
14508.0,276.42,2,131,0
14511.0,1267.4099999999999,6,772,0
14512.0,275.28,2,122,0
14513.0,438.49,4,355,0
14514.0,1055.35,3,589,0
14515.0,2102.09,6,1134,0
14517.0,330.45,2,91,0
14518.0,174.37,1,278,0
14520.0,270.6,2,146,0
14522.0,974.54,4,525,0
14523.0,241.09,1,251,0
14524.0,1867.68,9,676,0
14525.0,4221.37,13,2662,2
14527.0,7711.38,86,2049,2
14528.0,364.21999999999997,1,278,0
14529.0,620.04,3,348,0
14530.0,2925.91,6,1410,0
14532.0,932.85,4,284,0
14533.0,1812.6200000000001,9,2777,0
14534.0,4075.35,25,1925,2
14535.0,2841.09,4,1825,0
14536.0,171.8,1,40,0
14537.0,355.56,1,120,0
14538.0,388.25,2,155,0
14539.0,537.48,2,428,0
14540.0,996.26,3,421,0
14541.0,1461.65,8,647,0
14542.0,103.25,1,19,0
14543.0,2916.17,21,600,2
14544.0,2024.45,2,1543,0
14546.0,2487.02,9,1287,0
14547.0,3986.7400000000002,9,2658,0
14548.0,652.8,2,256,0
14549.0,289.24,1,136,0
14550.0,765.62,2,394,0
14551.0,186.23,2,106,0
14552.0,165.07,1,91,0
14553.0,859.27,5,493,0
14554.0,2381.04,4,1478,0
14555.0,324.14,2,130,0
14557.0,0.0,2,0,0
14560.0,2174.18,24,1223,2
14561.0,1080.76,3,1014,0
14562.0,4709.22,22,1670,2
14565.0,3073.77,6,1532,0
14566.0,1432.0,1,800,0
14567.0,1524.46,3,410,0
14569.0,227.39,1,79,0
14570.0,218.06,2,95,0
14572.0,2803.69,10,1425,0
14573.0,1603.72,13,538,0
14576.0,35.400000000000006,1,12,0
14577.0,859.71,4,353,0
14578.0,168.63,1,240,0
14581.0,138.6,1,217,0
14582.0,114.11,1,73,0
14583.0,1052.55,5,792,0
14584.0,1029.26,5,379,0
14585.0,157.05,1,91,0
14586.0,134.16,3,236,0
14587.0,1598.24,10,759,0
14589.0,39.75,1,5,0
14591.0,1447.14,4,1297,0
14592.0,570.46,3,415,0
14593.0,617.99,3,332,0
14594.0,379.83,2,185,0
14595.0,1740.6,6,978,0
14597.0,883.15,2,577,0
14598.0,221.97,1,189,0
14600.0,393.33000000000004,1,125,0
14601.0,213.96,1,168,0
14603.0,660.0,1,400,0
14606.0,11713.85,128,5978,1
14607.0,11341.1,17,7998,2
14608.0,1785.15,4,437,0
14609.0,601.56,4,7026,0
14616.0,406.08000000000004,3,104,0
14618.0,538.59,4,261,0
14619.0,379.51,2,145,0
14620.0,393.28000000000003,3,188,0
14621.0,1765.76,6,987,0
14622.0,320.58000000000004,1,146,0
14623.0,869.35,6,417,0
14624.0,225.85,2,162,0
14625.0,848.48,5,330,0
14626.0,2757.07,7,1387,0
14627.0,-21.85,1,-5,0
14628.0,671.96,2,272,0
14629.0,939.21,3,376,0
14631.0,1006.98,3,622,0
14632.0,114.56,1,96,0
14633.0,344.90000000000003,1,96,0
14636.0,609.85,2,241,0
14638.0,443.6,1,166,0
14639.0,2952.34,8,1428,0
14640.0,2042.15,8,829,0
14641.0,110.46,1,90,0
14642.0,96.12,1,76,0
14643.0,668.61,3,755,0
14644.0,780.46,4,252,0
14645.0,597.09,2,381,0
14646.0,279489.02,77,196719,3
14647.0,243.22,1,95,0
14649.0,1417.29,4,1018,0
14651.0,654.6,2,344,0
14652.0,114.18,1,53,0
14653.0,1947.55,7,950,0
14655.0,1930.15,5,1088,0
14656.0,291.05,2,120,0
14657.0,838.27,5,465,0
14658.0,247.15,2,47,0
14659.0,2456.53,12,1183,0
14660.0,285.74,2,228,0
14661.0,107.95,1,35,0
14662.0,771.17,4,602,0
14664.0,637.89,2,466,0
14665.0,1258.38,7,500,0
14666.0,195.25,1,161,0
14667.0,9231.2,27,5382,2
14669.0,1269.99,3,775,0
14670.0,411.53,2,337,0
14672.0,765.55,2,454,0
14673.0,1736.4,5,1004,0
14675.0,604.75,1,341,0
